"QALD id","match status","QALD question","QueGG question","QALD SPARQL query","QueGG SPARQL query","TP","FP","FN","Precision","Recall","F-Measure"
"120","0.0","Welche Tochtergesellschaft von Lufthansa fliegt sowohl Dortmund als auch Berlin Tegel an?","","PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
SELECT DISTINCT ?uri 
WHERE {
        res:Lufthansa dbo:subsidiary ?uri .
        ?uri dbo:targetAirport res:Dortmund_Airport .
        ?uri dbo:targetAirport res:Berlin_Tegel_Airport .
}","","0.0","1.0","22.0","0.0","0.0","0.0"
"121","0.876404494382022","Wer war der Nachfolger von John F. Kennedy?","""wer war der Nachfolger von Patrick F. Kennedy?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE {
	res:John_F._Kennedy dbo:successor ?uri .
}","select  ?o    

{

    <http://dbpedia.org/resource/Patrick_F._Kennedy> <http://dbpedia.org/ontology/successor>  ?o .    

}","0.0","1.0","3.0","0.0","0.0","0.0"
"122","0.0","Wer hat den Soundtrack für Camerons Titanic geschrieben?","","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Titanic_(1997_film)> <http://dbpedia.org/ontology/musicComposer> ?uri . } ","","0.0","1.0","1.0","0.0","0.0","0.0"
"123","0.784810126582278","Welche Filme hat Kurosawa gedreht?","""welcher Film wird von Akira Kurosawa gedreht?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri
WHERE {
        ?uri rdf:type dbo:Film .
        ?uri dbo:director res:Akira_Kurosawa .
}","select  ?s    

{

   ?s <http://dbpedia.org/ontology/director>  <http://dbpedia.org/resource/Akira_Kurosawa> .   ?s <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/Film> .    

}","32.0","0.0","0.0","1.0","1.0","1.0"
"124","0.0","Welche Plattenfirma hat Elvis' erstes Album aufgenommen?","","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri 
WHERE {
        ?x rdf:type dbo:Album .
        ?x dbo:artist res:Elvis_Presley .
        ?x dbo:releaseDate ?y .
        ?x dbo:recordLabel ?uri .
}
ORDER BY ASC(?y) 
OFFSET 0 LIMIT 1","","0.0","1.0","1.0","0.0","0.0","0.0"
"125","0.709677419354839","In welcher Zeitzone liegt Rom?","""in welchem Land liegt Rotterdam?""","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Rome> <http://dbpedia.org/ontology/timeZone> ?uri . } ","select  ?o    

{

    <http://dbpedia.org/resource/Rotterdam> <http://dbpedia.org/ontology/country>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/Country> .    

}","0.0","1.0","1.0","0.0","0.0","0.0"
"126","0.0","Welche Währung benutzt China?","","PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
SELECT DISTINCT ?uri
WHERE {  
   res:China dbo:currency ?uri . 
}","","0.0","1.0","1.0","0.0","0.0","0.0"
"127","0.941176470588235","Wer sind die Entwickler von DBpedia?","""wer sind Entwickler von DBpedia?""","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/DBpedia> <http://dbpedia.org/ontology/developer> ?uri . }","select  ?o    

{

    <http://dbpedia.org/resource/DBpedia> <http://dbpedia.org/ontology/developer>  ?o .    

}","3.0","0.0","0.0","1.0","1.0","1.0"
"128","0.0","Hat Abraham Lincolns Sterbeort eine Webseite?","","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
        res:Abraham_Lincoln dbo:deathPlace ?p .
        ?p dbo:website ?w . 
}","","0.0","1.0","1.0","0.0","0.0","0.0"
"129","0.714285714285714","Wer ist der König der Niederlande?","""was ist die W�hrung von Niederlande?""","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Netherlands> <http://dbpedia.org/ontology/leader> ?uri . ?uri a <http://dbpedia.org/ontology/Royalty> . } ","select  ?o    

{

    <http://dbpedia.org/resource/Netherlands> <http://dbpedia.org/ontology/currency>  ?o .    

}","0.0","1.0","2.0","0.0","0.0","0.0"
"130","1.0","In welcher Stadt ist Nikos Kazantzakis gestorben?","""in welcher Stadt ist Nikos Kazantzakis gestorben?""","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Nikos_Kazantzakis> <http://dbpedia.org/ontology/deathPlace> ?uri . ?uri a <http://dbpedia.org/ontology/Town> . }","select  ?o    

{

    <http://dbpedia.org/resource/Nikos_Kazantzakis> <http://dbpedia.org/ontology/deathPlace>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/City> .    

}","3.0","0.0","0.0","1.0","1.0","1.0"
"131","0.835443037974684","Wer war der Vater von Königin Elizabeth II?","""wer war die Vater von Elisabeth II.?""","PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbp: <http://dbpedia.org/property/>
SELECT DISTINCT ?uri
WHERE { 
        res:Elizabeth_II dbp:father ?uri .
}","select  ?o    

{

    <http://dbpedia.org/resource/Elizabeth_II> <http://dbpedia.org/property/father>  ?o .    

}","1.0","0.0","0.0","1.0","1.0","1.0"
"132","0.0","Gib mir eine Liste aller stark bedrohten Vogelarten.","","SELECT DISTINCT ?uri ?p WHERE { ?uri a <http://dbpedia.org/ontology/Bird> . { ?uri <http://dbpedia.org/ontology/conservationStatus> 'CR'^^<http://www.w3.org/2001/XMLSchema#string> . } UNION { ?uri <http://purl.org/dc/terms/subject> <http://dbpedia.org/resource/Category:Critically_endangered_animals> . } }","","0.0","1.0","1.0","0.0","0.0","0.0"
"133","0.708333333333333","Wieviele Einwohner hat die größte Stadt in Kanada?","""welche St�dte sind die gr��te Stadt in Kanada?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?num
WHERE {
        res:Canada dbo:largestCity ?city . 
        ?city dbo:populationTotal ?num .
}","select  ?o    

{

    <http://dbpedia.org/resource/Canada> <http://dbpedia.org/ontology/largestCity>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/City> .    

}","0.0","1.0","1.0","0.0","0.0","0.0"
"134","0.0","An welchen militärischen Auseinandersetzungen war Lawrence von Arabien beteiligt?","","PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX res: <http://dbpedia.org/resource/> 
SELECT DISTINCT ?uri 
WHERE { 
        res:T._E._Lawrence dbo:battle ?uri . 
}","","0.0","1.0","10.0","0.0","0.0","0.0"
"135","0.0","Welches Buch hat die meisten Seiten?","","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> 
SELECT DISTINCT ?uri
WHERE { 
        ?uri rdf:type dbo:Book . 
        ?uri dbo:numberOfPages ?n .
}
ORDER BY DESC(?n)
OFFSET 0 LIMIT 1","","0.0","1.0","1.0","0.0","0.0","0.0"
"136","0.840579710144927","In welchem Land entspringt der Nil?","""in welchen Lagen entspringen Nile?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {       
        res:Nile dbo:sourceCountry ?uri .
}","select  ?o    

{

    <http://dbpedia.org/resource/Nile> <http://dbpedia.org/property/mouthLocation>  ?o .    

}","0.0","1.0","2.0","0.0","0.0","0.0"
"137","0.0","Wer ist der Formel-1-Fahrer mit den meisten Rennen?","","SELECT DISTINCT ?uri WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/FormulaOneRacer> .  ?uri <http://dbpedia.org/ontology/races> ?x . } ORDER BY DESC(?x) OFFSET 0 LIMIT 1 ","","0.0","1.0","1.0","0.0","0.0","0.0"
"138","0.805555555555556","Welche Firmen stellen Hovercrafts her?","""welche Schiffe stellen Hovercraft?""","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Company> . ?uri <http://dbpedia.org/ontology/product> <http://dbpedia.org/resource/Hovercraft> . }","select  ?s    

{

   ?s <http://dbpedia.org/ontology/product>  <http://dbpedia.org/resource/Hovercraft> .    

}","3.0","0.0","0.0","1.0","1.0","1.0"
"139","0.766666666666667","Hatte Elvis Presley Kinder?","""wer hat Elvis Presley insipriert?""","ASK WHERE { <http://dbpedia.org/resource/Elvis_Presley> <http://dbpedia.org/ontology/child> ?uri . } ","select  ?s    

{

   ?s <http://dbpedia.org/ontology/influenced>  <http://dbpedia.org/resource/Elvis_Presley> .    

}","0.0","1.0","1.0","0.0","0.0","0.0"
"140","0.918918918918919","In welcher Stadt ist der Präsident von Montenegro geboren?","""in welcher Stadt ist President of Montenegro geboren?""","SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/property/office> <http://dbpedia.org/resource/President_of_Montenegro> . ?x <http://dbpedia.org/ontology/birthPlace> ?uri . ?uri a <http://dbpedia.org/ontology/City> . } ","select  ?o    

{

    <http://dbpedia.org/resource/President_of_Montenegro> <http://dbpedia.org/ontology/birthPlace>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/City> .    

}","0.0","1.0","5.0","0.0","0.0","0.0"
"141","1.0","In welchem Land ist Bill Gates geboren?","""in welchem Land ist Bill Gates geboren?""","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Bill_Gates> <http://dbpedia.org/ontology/birthPlace> ?x . ?x <http://dbpedia.org/ontology/country> ?uri . }","select  ?o    

{

    <http://dbpedia.org/resource/Bill_Gates> <http://dbpedia.org/ontology/birthPlace>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/Country> .    

}","1.0","2.0","0.0","0.33333334","1.0","0.5"
"142","0.833333333333333","In welcher Ländern wird Japanisch gesprochen?","""in welchem Land wird Japanische Sprache gesprochen?""","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Country> . ?uri <http://dbpedia.org/ontology/language> <http://dbpedia.org/resource/Japanese_language> . } ","select  ?s    

{

   ?s <http://dbpedia.org/ontology/language>  <http://dbpedia.org/resource/Japanese_language> .   ?s <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/Country> .    

}","0.0","1.0","5.0","0.0","0.0","0.0"
"143","0.0","Zeig mir das Buch, das Muhammad Ali geschrieben hat.","","PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX res: <http://dbpedia.org/resource/> 
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> 
SELECT DISTINCT ?uri 
WHERE { 
         ?uri rdf:type dbo:Book . 
         ?uri dbo:author res:Muhammad_Ali . 
}","","0.0","1.0","1.0","0.0","0.0","0.0"
"144","0.770833333333333","Ist Michelle Obama die Frau von Barack Obama?","""wer ist die Tochter von die Frau von Barack Obama??""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
	res:Barack_Obama dbo:spouse res:Michelle_Obama .
}","SELECT DISTINCT ?objOfProp WHERE 

{

    ?subjOfProp <http://dbpedia.org/ontology/child> ?objOfProp .   <http://dbpedia.org/resource/Barack_Obama> <http://dbpedia.org/ontology/spouse> ?subjOfProp .

}","0.0","1.0","1.0","0.0","0.0","0.0"
"145","1.0","Was ist die Vorwahl von Berlin?","""was ist die Vorwahl von Berlin?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?string 
WHERE {
	res:Berlin dbo:areaCode ?string .
}","select  ?o    

{

    <http://dbpedia.org/resource/Berlin> <http://dbpedia.org/ontology/areaCode>  ?o .    

}","0.0","1.0","1.0","0.0","0.0","0.0"
"146","0.0","Gib mir alle Schauspieler, die in Last Action Hero mitgespielt haben.","","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
        res:Last_Action_Hero dbo:starring ?uri . 
}","","0.0","1.0","9.0","0.0","0.0","0.0"
"147","0.95","Was sind die Spitznamen von San Francisco?","""was sind Spitznamen von San Francisco?""","SELECT DISTINCT ?string WHERE {  <http://dbpedia.org/resource/San_Francisco> <http://dbpedia.org/property/nickname> ?string . } ","select  ?o    

{

    <http://dbpedia.org/resource/San_Francisco> <http://dbpedia.org/property/nickname>  ?o .    

}","0.0","1.0","1.0","0.0","0.0","0.0"
"148","0.0","Was war das erste Queen-Album?","","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Album> . ?uri <http://dbpedia.org/ontology/artist> <http://dbpedia.org/resource/Queen_(band)> . ?uri <http://dbpedia.org/ontology/releaseDate> ?d . } ORDER BY ASC(?d) OFFSET 0 LIMIT 1","","0.0","1.0","1.0","0.0","0.0","0.0"
"149","0.777777777777778","Durch welche Länder fließt der Yenisei?","""durch welche L�nder flie�en Nile?""","PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbp: <http://dbpedia.org/property/>
SELECT DISTINCT ?uri 
WHERE {
        res:Yenisei_River dbp:country ?uri .
}","select  ?o    

{

    <http://dbpedia.org/resource/Nile> <http://dbpedia.org/property/country>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/Country> .    

}","0.0","10.0","2.0","0.0","0.0","0.0"
"150","0.82","Welche Fernsehserien hat Walt Disney entworfen?","""welche Fernsehsendung wird von Walt Disney entworfen?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri
WHERE {
	?uri rdf:type dbo:TelevisionShow .
        ?uri dbo:creator res:Walt_Disney .
}","select  ?s    

{

   ?s <http://dbpedia.org/ontology/creator>  <http://dbpedia.org/resource/Walt_Disney> .   ?s <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/TelevisionShow> .    

}","18.0","0.0","0.0","1.0","1.0","1.0"
"151","0.0","Welche Brücke hat die längste Spannweite?","","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri 
WHERE {
        ?uri rdf:type dbo:Bridge .
        ?uri dbo:mainspan ?s . 
} 
ORDER BY DESC(?s) 
OFFSET 0 LIMIT 1","","0.0","1.0","1.0","0.0","0.0","0.0"
"152","0.0","Aus welchem Land kommt Sitecore?","","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Sitecore> <http://dbpedia.org/ontology/foundationPlace> ?uri . }","","0.0","1.0","1.0","0.0","0.0","0.0"
"153","1.0","Wen hat Lance Bass geheiratet?","""Wen hat Lance Bass geheiratet?""","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/spouse> <http://dbpedia.org/resource/Lance_Bass> . } ","select  ?s    

{

   ?s <http://dbpedia.org/ontology/spouse>  <http://dbpedia.org/resource/Lance_Bass> .    

}","0.0","1.0","1.0","0.0","0.0","0.0"
"154","1.0","Was ist die Hauptstadt von Kanada?","""was ist die Hauptstadt von Kanada?""","PREFIX dbo:  <http://dbpedia.org/ontology/>
PREFIX res:  <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE {
        res:Canada dbo:capital ?uri .
}","select  ?o    

{

    <http://dbpedia.org/resource/Canada> <http://dbpedia.org/ontology/capital>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/City> .    

}","1.0","0.0","0.0","1.0","1.0","1.0"
"155","0.972222222222222","Wer hat Vincent van Gogh inspiriert?","""wer hat Vincent van Gogh insipriert?""","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/influenced> <http://dbpedia.org/resource/Vincent_van_Gogh> . }","select  ?s    

{

   ?s <http://dbpedia.org/ontology/influenced>  <http://dbpedia.org/resource/Vincent_van_Gogh> .    

}","2.0","0.0","0.0","1.0","1.0","1.0"
"156","1.0","In welcher Stadt ist John F. Kennedy gestorben?","""in welcher Stadt ist John F. Kennedy gestorben?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri
WHERE { 
        res:John_F._Kennedy dbo:deathPlace ?uri .
        ?uri rdf:type dbo:City .
}","select  ?o    

{

    <http://dbpedia.org/resource/John_F._Kennedy> <http://dbpedia.org/ontology/deathPlace>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/City> .    

}","2.0","0.0","0.0","1.0","1.0","1.0"
"157","0.0","War US-Präsident Jackson in einen Krieg verwickelt?","","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
	res:Andrew_Jackson dbo:battle ?battle .    
}","","0.0","1.0","1.0","0.0","0.0","0.0"
"158","0.791208791208791","Wer hat das Titellied für Games of Thrones geschrieben?","""wer hat Game of Thrones geschrieben?""","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Game_of_Thrones> <http://dbpedia.org/ontology/composer> ?uri. }","select  ?o    

{

    <http://dbpedia.org/resource/Game_of_Thrones> <http://dbpedia.org/ontology/composer>  ?o .    

}","1.0","0.0","0.0","1.0","1.0","1.0"
"159","0.944444444444444","Wer hat die Brooklyn Bridge entworfen?","""wer hat Brooklyn Bridge entworfen?""","PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
SELECT DISTINCT ?uri 
WHERE {
        res:Brooklyn_Bridge dbo:architect ?uri .
}","select  ?o    

{

    <http://dbpedia.org/resource/Brooklyn_Bridge> <http://dbpedia.org/ontology/architect>  ?o .    

}","1.0","0.0","0.0","1.0","1.0","1.0"
"160","0.0","Wann hat Boris Becker seine aktive Karriere beendet?","","SELECT DISTINCT ?d WHERE { <http://dbpedia.org/resource/Boris_Becker> <http://dbpedia.org/ontology/activeYearsEndDate> ?d . } ","","0.0","1.0","1.0","0.0","0.0","0.0"
"161","0.863636363636364","Welche Traubenarten wachsen in Oregon?","""welchen Traubenarten wachsen in Weinbau in Oregon?""","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Oregon_wine> <http://dbpedia.org/ontology/growingGrape> ?uri . } ","select  ?o    

{

    <http://dbpedia.org/resource/Oregon_wine> <http://dbpedia.org/ontology/growingGrape>  ?o .    

}","34.0","0.0","0.0","1.0","1.0","1.0"
"162","0.793103448275862","Wie groß ist Michael Jordan?","""wer ist Michael Jordan s Frau?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?num 
WHERE {
        res:Michael_Jordan dbo:height ?num .
}","select  ?o    

{

    <http://dbpedia.org/resource/Michael_Jordan> <http://dbpedia.org/ontology/spouse>  ?o .    

}","0.0","1.0","1.0","0.0","0.0","0.0"
"163","0.73394495412844","Welcher Partei gehört die Bürgermeisterin von Paris an?","""welcher Person heiratete der B�rgermeister von Paris??""","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Paris> <http://dbpedia.org/ontology/mayor> ?x . ?x <http://dbpedia.org/ontology/party> ?uri . }","SELECT DISTINCT ?objOfProp WHERE 

{

    ?subjOfProp <http://dbpedia.org/ontology/spouse> ?objOfProp .   <http://dbpedia.org/resource/Paris> <http://dbpedia.org/ontology/leaderName> ?subjOfProp .

}","0.0","1.0","1.0","0.0","0.0","0.0"
"164","0.826666666666667","Wer schrieb das Buch Die Säulen der Erde?","""wer schreiben Die Säulen der Erde?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE {
        res:The_Pillars_of_the_Earth dbo:author ?uri .
}","select  ?o    

{

    <http://dbpedia.org/resource/The_Pillars_of_the_Earth> <http://dbpedia.org/ontology/author>  ?o .    

}","1.0","0.0","0.0","1.0","1.0","1.0"
"165","0.787878787878788","Wer war der 16. Präsident der Vereinigten Staaten?","""was war der Vizepr�sident von Vereinigte Staaten?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri
WHERE {
         ?uri dbo:office 'President of the United States' .
         ?uri dbo:orderInOffice '16th' .
}","select  ?o    

{

    <http://dbpedia.org/resource/United_States> <http://dbpedia.org/ontology/vicePresident>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/Country> .    

}","0.0","1.0","2.0","0.0","0.0","0.0"
"166","0.807692307692308","Wie hoch ist der Mount Everest?","""Wo ist Mount Everest?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?num 
WHERE {
	res:Mount_Everest dbo:elevation ?num.
}","select  ?o    

{

    <http://dbpedia.org/resource/Mount_Everest> <http://dbpedia.org/ontology/routeStart>  ?o .    

}","0.0","1.0","1.0","0.0","0.0","0.0"
"167","1.0","Wer war der Doktorvater von Albert Einstein?","""wer war der Doktorvater von Albert Einstein?""","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Albert_Einstein> <http://dbpedia.org/ontology/doctoralAdvisor> ?uri . }","select  ?o    

{

    <http://dbpedia.org/resource/Albert_Einstein> <http://dbpedia.org/ontology/doctoralAdvisor>  ?o .    

}","1.0","0.0","0.0","1.0","1.0","1.0"
"168","0.894117647058824","In welcher Stadt wohnt Sylvester Stallone?","""in welcher Stadt stirbt Sylvester Stallone?""","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/City> . <http://dbpedia.org/resource/Sylvester_Stallone> <http://dbpedia.org/ontology/residence> ?uri . }","select  ?o    

{

    <http://dbpedia.org/resource/Sylvester_Stallone> <http://dbpedia.org/ontology/deathPlace>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/City> .    

}","0.0","1.0","2.0","0.0","0.0","0.0"
"169","0.75609756097561","Was ist die Währung der Tschechischen Republik?","""was ist die W�hrung von Tschechien?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
	res:Czech_Republic dbo:currency ?uri .
}","select  ?o    

{

    <http://dbpedia.org/resource/Czech_Republic> <http://dbpedia.org/ontology/currency>  ?o .    

}","1.0","0.0","0.0","1.0","1.0","1.0"
"170","0.811594202898551","Hat Sokrates Aristoteles beeinflusst?","""wer hat Aristoteles beeinflusst?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
	res:Aristotle dbo:influencedBy res:Socrates .
}","select  ?o    

{

    <http://dbpedia.org/resource/Aristotle> <http://dbpedia.org/ontology/influencedBy>  ?o .    

}","0.0","1.0","1.0","0.0","0.0","0.0"
"171","0.846153846153846","In welcher Zeitzone liegt Salt Lake City?","""in welchem Land liegt Salt Lake City?""","PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbp: <http://dbpedia.org/property/>
SELECT DISTINCT ?uri 
WHERE {
	res:Salt_Lake_City dbp:timezone ?uri . 
}","select  ?o    

{

    <http://dbpedia.org/resource/Salt_Lake_City> <http://dbpedia.org/ontology/country>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/Country> .    

}","0.0","1.0","1.0","0.0","0.0","0.0"
"172","0.823529411764706","Wer ist der Sohn von Sonny und Cher?","""wer ist die Sohn von Sonny Bono?""","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/parent> <http://dbpedia.org/resource/Cher> . ?uri <http://dbpedia.org/ontology/parent> <http://dbpedia.org/resource/Sonny_Bono> . }","select  ?o    

{

    <http://dbpedia.org/resource/Sonny_Bono> <http://dbpedia.org/ontology/child>  ?o .    

}","1.0","0.0","0.0","1.0","1.0","1.0"
"173","0.0","In welcher Stadt ist das Hauptquartier der Vereinten Nationen?","","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Headquarters_of_the_United_Nations> <http://dbpedia.org/ontology/location> ?uri . ?uri a <http://dbpedia.org/ontology/City> . } ","","0.0","1.0","1.0","0.0","0.0","0.0"
"174","0.96875","Wer hat Penguin Books gegründet?","""wer hat Penguin Books gegr�ndet?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> 
SELECT DISTINCT ?uri
WHERE { 
        res:Penguin_Books dbo:founder ?uri .
}","select  ?o    

{

    <http://dbpedia.org/resource/Penguin_Books> <http://dbpedia.org/ontology/founder>  ?o .    

}","1.0","0.0","0.0","1.0","1.0","1.0"
"175","0.882352941176471","Wann wurde Jack Wolfskin gegründet?","""Wann wurde Jack Wolfskin geboren?""","SELECT DISTINCT ?year WHERE {  <http://dbpedia.org/resource/Jack_Wolfskin> <http://dbpedia.org/ontology/foundingYear> ?year . } ","select  ?o    

{

    <http://dbpedia.org/resource/Jack_Wolfskin> <http://dbpedia.org/ontology/birthYear>  ?o .    

}","0.0","1.0","1.0","0.0","0.0","0.0"
"176","0.975","Wer ist der Bürgermeister von Rotterdam?","""wer ist der B�rgermeister von Rotterdam?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
        res:Rotterdam dbo:leaderName ?uri .
}","select  ?o    

{

    <http://dbpedia.org/resource/Rotterdam> <http://dbpedia.org/ontology/mayor>  ?o .    

}","0.0","1.0","1.0","0.0","0.0","0.0"
"177","0.0","Gib mir alle Schwedischen Ozeanographen.","","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
        ?uri dbo:field res:Oceanography . 
        ?uri dbo:birthPlace res:Sweden .        
}","","0.0","1.0","42.0","0.0","0.0","0.0"
"178","0.0","Zeig mir Hemmingways Autobiographie.","","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/author> <http://dbpedia.org/resource/Ernest_Hemingway> . ?uri <http://dbpedia.org/ontology/literaryGenre> <http://dbpedia.org/resource/Autobiography> . }","","0.0","1.0","21.0","0.0","0.0","0.0"
